Account length,Plan,Customer service calls,Total Calls,Total Minutes,Total Charge,Churn
142,True,0,292,578.3,58.11,False
123,False,3,263,637.0,65.36,False
101,False,1,363,803.7,80.01,True
43,False,0,342,667.5,64.36,False
69,False,0,291,653.5,62.57000000000001,False
15,True,2,247,596.9,51.32,False
67,False,2,345,595.1999999999999,57.04,False
99,False,1,282,569.4,55.629999999999995,False
46,False,1,389,604.6,57.4,False
55,True,1,333,631.5,64.84,False
39,False,1,368,743.4,82.26,True
92,False,2,383,525.7,50.25,False
76,False,0,299,752.3000000000001,79.13,True
132,True,2,236,638.6,65.74000000000001,False
51,True,2,299,541.0999999999999,52.12,False
27,False,1,293,646.0,70.79,False
105,True,0,301,445.59999999999997,47.16,True
117,False,2,271,570.6999999999999,63.59,False
146,False,3,263,661.0999999999999,63.14,False
147,True,0,356,563.1999999999999,63.11,True
68,False,2,349,786.4999999999999,78.80000000000001,True
68,False,3,310,535.1000000000001,48.300000000000004,False
159,False,2,309,696.6,75.08,True
134,True,1,268,532.3,47.790000000000006,False
113,False,1,281,684.1,69.14,False
132,False,1,346,623.8,64.58,False
93,True,1,371,552.5,61.01,True
61,False,2,310,577.9,58.39,False
91,True,1,317,390.29999999999995,43.85,False
88,True,2,326,649.3,64.74000000000001,False
88,True,2,367,555.5999999999999,44.050000000000004,False
182,False,0,323,562.5999999999999,44.63999999999999,False
65,False,2,283,524.4,54.42,False
61,True,3,311,420.9,46.15,False
172,False,1,346,718.5999999999999,68.22000000000001,False
72,False,1,322,562.5,55.21,False
113,False,2,313,627.9,57.5,False
67,False,1,309,629.3000000000001,64.82,False
136,False,3,329,450.09999999999997,43.2,False
134,False,1,362,725.4,71.72,False
84,False,2,351,645.1999999999999,62.919999999999995,False
39,False,2,312,564.3,55.04,False
110,False,3,312,444.1,50.54,False
102,False,1,296,530.4000000000001,50.28,False
70,False,0,360,607.1,58.24,False
142,False,1,288,579.4,55.059999999999995,False
17,False,1,315,699.3000000000001,62.17,False
119,False,1,260,755.7,79.03,True
108,True,3,303,555.4,51.0,True
90,False,2,360,415.29999999999995,38.54,False
100,True,1,369,484.8,58.09,False
155,True,1,268,578.0999999999999,51.150000000000006,False
113,False,2,306,543.1,51.669999999999995,True
123,False,1,273,593.8,56.7,False
145,False,1,348,622.0,59.629999999999995,False
42,False,2,285,673.0,63.35,False
125,False,0,305,598.4,57.480000000000004,False
131,True,1,292,604.2,58.660000000000004,False
107,False,1,236,603.5999999999999,68.17999999999999,False
48,False,1,266,552.5,58.9,False
76,False,0,300,636.3,62.17,False
128,False,1,327,653.5,59.230000000000004,False
73,False,0,291,617.4,60.43000000000001,False
124,False,1,333,594.8000000000001,58.989999999999995,False
137,False,0,355,666.8000000000001,67.62,False
107,True,3,257,578.3000000000001,62.0,False
147,False,1,285,583.3,63.31,False
116,False,3,286,400.09999999999997,42.77,False
60,True,2,275,672.9,67.85,False
38,False,0,274,375.4,40.61,False
63,False,3,296,540.0,51.42999999999999,False
94,False,3,326,612.4,53.07000000000001,False
131,False,0,359,465.0,45.279999999999994,False
158,False,1,297,563.5,57.349999999999994,False
139,False,1,336,629.9,67.21,True
140,False,3,312,557.3,53.24,False
52,True,1,295,603.8,54.24,False
71,False,2,296,468.69999999999993,46.27,False
177,True,1,294,652.0999999999999,68.30000000000001,False
49,True,2,303,630.1,69.94999999999999,True
106,True,3,250,549.8,59.97,True
60,False,1,247,609.8,63.89,False
125,False,0,257,628.0,62.5,False
114,True,3,272,604.8000000000001,56.209999999999994,False
112,False,3,312,674.1,77.13999999999999,True
101,True,2,325,535.5000000000001,49.93000000000001,False
59,False,0,329,475.49999999999994,50.32,False
59,False,1,298,560.5,54.14000000000001,False
99,False,2,315,593.9,55.550000000000004,False
150,False,1,316,578.0,58.66,False
81,False,2,267,560.8000000000001,60.489999999999995,False
86,False,0,286,701.1,70.26,False
84,False,0,267,435.90000000000003,49.5,False
118,True,1,341,741.6000000000001,78.37,False
89,False,1,343,672.4,66.42,False
93,False,3,273,575.0000000000001,67.28,False
85,False,2,283,471.9,43.26,False
160,False,0,274,447.2,40.69,False
28,False,3,294,532.4,53.71999999999999,False
73,False,1,342,689.5,76.36999999999999,True
156,False,3,333,631.9999999999999,60.58999999999999,False
33,True,1,346,555.1999999999999,58.199999999999996,False
119,False,1,283,546.0,51.93,False
91,True,3,273,557.7,57.59,False
102,False,3,304,670.1,71.14,False
86,True,3,308,570.1,68.36999999999999,False
82,False,0,307,502.3,48.13,False
89,False,0,367,479.09999999999997,45.24,False
86,False,3,323,589.3,60.629999999999995,False
92,False,2,272,560.5,59.81999999999999,False
87,False,3,283,553.6,57.940000000000005,False
64,False,0,290,569.0,67.37,False
80,False,3,302,649.2,66.99000000000001,False
165,True,3,324,542.2,54.38,False
153,True,1,323,625.9,60.7,False
108,False,2,271,692.7,71.57000000000001,False
104,True,1,317,577.6999999999999,59.269999999999996,False
115,False,1,256,494.1,47.900000000000006,False
87,False,1,306,507.59999999999997,55.49,False
119,False,2,364,542.4,54.49,False
69,False,1,334,617.9,57.95,False
93,False,1,312,792.0,84.67999999999999,True
154,True,0,326,549.4,54.53,True
57,True,1,309,647.3,68.14,False
151,False,2,264,605.2,56.2,False
162,False,2,227,757.6999999999999,74.8,True
60,False,1,339,697.2,61.14,False
81,False,3,232,714.7,71.14999999999999,False
136,False,1,321,766.2,79.64,True
121,True,1,317,539.0,50.81,False
105,True,2,353,543.6,44.699999999999996,False
105,True,2,242,576.1999999999999,63.339999999999996,False
51,True,1,257,692.5,73.82,False
64,False,3,314,486.19999999999993,46.55,False
80,True,0,365,574.5,57.83,False
120,False,1,310,602.8,56.019999999999996,False
103,False,3,337,619.5,63.65,False
164,True,3,351,582.2,55.07000000000001,False
116,True,2,278,634.0,64.07,False
121,False,1,301,585.8,59.53,False
183,False,2,322,554.5,50.27,False
104,False,0,368,613.9,72.9,False
90,False,1,327,481.20000000000005,49.33,False
82,False,1,290,480.9,54.5,False
9,True,2,294,507.5,43.65,False
97,False,0,263,749.6,73.06,False
127,True,0,276,703.3,69.44999999999999,False
125,True,0,325,618.4999999999999,72.59000000000002,False
140,False,1,330,659.5999999999999,62.68000000000001,False
90,False,2,390,505.30000000000007,44.419999999999995,False
67,False,2,259,589.4000000000001,54.31,False
113,False,1,249,583.7,61.74999999999999,False
121,True,0,308,659.6,64.56,False
121,False,1,278,444.8,50.6,False
53,False,0,338,697.8,76.29,True
75,False,1,284,544.4,58.4,False
132,False,2,320,746.4000000000001,69.74,False
162,False,3,347,451.9,48.529999999999994,False
140,False,1,342,645.8,61.29,False
91,False,2,340,632.1,58.58,False
73,True,2,370,545.1999999999999,56.85,False
145,False,0,363,668.2,68.66000000000001,False
100,False,1,274,401.29999999999995,42.46999999999999,False
122,False,2,320,684.8,71.04,False
109,False,0,265,748.9,73.42999999999999,False
82,False,1,323,546.1,49.87,False
65,True,0,285,646.3999999999999,66.91000000000001,False
52,False,3,272,493.8,49.89,False
136,True,2,286,574.4,56.72,False
75,False,1,306,518.4,49.269999999999996,False
146,False,1,249,615.7,54.79,False
48,False,2,284,574.4,63.48000000000001,False
45,False,1,300,696.3000000000001,64.38,False
106,True,2,298,609.3000000000001,67.14,False
33,False,2,245,571.3,59.50000000000001,False
106,False,0,258,621.0999999999999,64.58,False
141,False,0,286,536.1,56.92999999999999,False
94,True,0,265,480.6,58.93000000000001,False
65,False,2,276,546.4,54.18999999999999,False
85,False,1,337,594.9999999999999,55.74,False
71,False,3,331,817.6999999999999,85.52999999999999,True
112,True,0,315,372.6,33.97,False
110,False,0,305,555.1,52.83,False
111,False,2,299,655.1,71.81,False
74,False,2,304,723.8000000000001,80.07,True
105,False,2,271,472.29999999999995,46.02,False
40,False,0,272,639.0,70.55000000000001,False
128,True,0,302,615.1,64.92999999999999,True
123,False,2,306,747.1999999999999,76.38000000000001,True
122,False,0,252,535.2,52.739999999999995,False
114,True,3,322,568.8000000000001,57.42,False
102,True,2,282,512.5,49.599999999999994,False
126,False,0,267,574.4,47.14,False
60,False,2,296,799.9000000000001,85.09,True
138,True,0,324,620.3000000000001,62.910000000000004,True
29,False,1,236,484.8,54.51,False
37,True,0,306,592.0999999999999,57.79,True
81,False,1,260,614.2,58.69,False
46,False,1,298,525.8000000000001,48.87,False
125,False,1,280,464.3,42.28999999999999,False
43,False,3,313,478.09999999999997,33.74,False
94,False,1,314,698.0,71.43,False
46,False,3,276,630.4000000000001,63.71,False
73,True,2,297,469.59999999999997,44.08,False
146,True,2,359,690.3,61.02,False
93,False,1,291,671.1,72.7,False
52,True,1,266,599.5,54.94,False
202,False,3,323,485.8,44.79,False
129,True,2,285,625.6999999999999,63.59,False
94,False,1,239,700.4,69.19,False
100,False,0,352,543.2,55.85,False
43,False,1,298,680.1999999999999,69.66999999999999,False
130,False,0,309,591.5999999999999,63.51,False
124,False,3,342,663.9,64.02,False
92,True,3,332,755.9000000000001,76.53999999999999,True
98,True,2,317,583.7,50.349999999999994,False
100,False,1,328,465.6,44.25000000000001,True
79,False,3,304,479.50000000000006,48.62,False
164,False,1,243,471.90000000000003,46.309999999999995,False
89,True,0,329,541.1999999999999,59.37,False
126,False,3,300,691.2,75.67000000000002,True
96,False,1,273,606.4,56.53,False
120,True,0,260,621.1999999999999,74.53999999999999,False
72,False,2,316,564.4,50.5,False
155,True,1,336,508.7,57.42,False
89,False,2,285,424.7,39.660000000000004,False
126,True,2,350,741.9000000000001,70.76,False
172,False,2,322,707.1,78.52999999999999,True
143,False,2,333,557.6,56.62,False
166,True,0,284,560.5,44.72,True
132,False,1,328,665.0999999999999,63.910000000000004,False
94,True,1,277,610.1999999999999,54.02,True
99,False,0,256,545.2,56.260000000000005,False
136,True,1,313,725.1,71.81,False
119,False,1,307,716.8,73.53999999999999,False
115,True,3,278,632.0,72.17,True
160,False,2,319,605.9,61.32999999999999,False
166,False,2,289,598.4000000000001,64.22,False
120,False,1,317,584.0,52.81,False
173,False,1,354,479.5,54.56,False
156,False,0,269,621.0,60.040000000000006,False
70,False,0,305,668.6,63.76,False
41,False,1,318,607.8,60.11,False
132,False,0,262,607.4000000000001,64.27000000000001,False
47,True,0,346,392.59999999999997,33.800000000000004,True
160,False,1,291,372.09999999999997,37.86,False
180,False,3,319,516.5,50.739999999999995,False
93,False,2,262,612.5,58.339999999999996,False
109,False,2,279,637.9,61.8,False
80,False,0,310,509.29999999999995,47.730000000000004,False
54,True,2,308,396.3,39.7,False
121,False,2,339,562.0,52.0,False
157,True,1,333,632.6,67.47999999999999,False
170,True,0,330,676.9,65.36,False
138,False,3,347,621.0,60.790000000000006,False
92,True,1,302,678.5,65.38,False
91,False,2,314,687.6999999999999,60.83,False
127,False,3,316,444.9,41.29,False
88,True,1,303,545.3,48.74,False
123,False,2,269,668.1999999999999,72.89,False
136,True,2,290,568.2,47.45,False
68,True,1,302,558.9,53.89999999999999,False
132,True,0,242,629.0999999999999,65.45,False
133,False,2,296,633.5,65.12,False
127,False,0,348,547.6999999999999,65.37,False
121,False,1,287,522.3,52.48000000000001,False
116,False,2,362,477.4,43.06,False
43,False,2,377,459.90000000000003,46.96,False
110,False,3,352,534.5,51.07,False
67,False,1,366,575.3000000000001,59.73,False
166,False,0,331,480.90000000000003,47.71,False
129,False,1,324,616.1999999999999,58.870000000000005,False
103,True,3,273,480.90000000000003,50.42,False
71,False,0,268,736.0,78.22,True
8,True,1,268,595.9,65.1,False
98,False,0,267,730.0999999999999,74.92999999999999,True
90,False,1,355,624.9000000000001,64.44,False
13,False,0,302,712.8,79.38,True
58,False,2,282,619.0,67.86,False
137,True,2,310,559.6,58.60999999999999,False
94,True,3,283,456.0,39.44,False
87,False,3,271,635.5000000000001,62.64,False
120,False,2,265,573.4000000000001,59.53,False
97,True,0,293,616.7,58.870000000000005,False
68,False,2,234,509.0,49.72,False
93,False,1,251,633.4,61.190000000000005,False
120,False,1,323,512.7,51.08999999999999,False
41,False,2,343,688.9000000000001,71.96,False
80,False,2,260,581.9,62.01,False
83,True,2,322,709.0,69.8,False
109,True,2,348,541.3,60.459999999999994,False
66,True,3,314,378.2,34.11,False
89,False,1,289,597.2,54.29,False
117,True,1,240,602.8,61.37,False
128,False,2,348,623.8000000000001,69.65,False
22,False,2,355,596.3,59.6,False
78,False,0,293,521.1999999999999,52.91000000000001,False
192,False,2,294,633.6999999999999,63.21,False
70,False,2,324,532.1,52.269999999999996,False
148,False,1,276,678.5,70.72,False
119,False,1,255,546.1999999999999,52.44,False
80,False,0,312,611.6,63.15,False
113,False,3,253,444.4,41.92,False
75,False,1,381,719.3,68.61999999999999,False
80,False,1,273,462.5,53.53000000000001,False
97,True,1,248,535.8000000000001,53.67,False
166,False,0,321,460.2,47.519999999999996,False
94,False,1,312,615.1999999999999,60.84,False
85,True,1,278,676.2,68.80000000000001,False
80,True,1,282,689.6000000000001,75.03999999999999,True
88,True,1,310,733.3,80.13000000000001,False
154,True,1,243,415.20000000000005,37.44,False
18,False,3,312,611.4000000000001,62.24,False
126,True,0,271,763.1000000000001,81.16999999999999,False
144,True,1,294,570.5,64.29,False
86,True,0,306,563.5,53.75999999999999,False
138,True,0,358,420.2,37.18,False
146,False,3,266,740.2,69.68,False
74,False,2,303,666.0,58.59,False
48,False,2,329,478.0,51.06999999999999,False
105,True,0,355,626.5,64.28,False
68,False,1,225,695.1,65.61,False
80,False,1,333,545.5,48.26,False
38,True,2,338,596.1,60.190000000000005,False
107,True,0,233,704.9,67.33999999999999,False
140,False,3,239,620.7,57.98,False
114,False,2,300,544.8000000000001,53.559999999999995,False
46,False,1,302,580.3999999999999,55.75,False
118,True,0,322,597.0,54.49,False
37,False,3,309,632.9,70.13,False
34,False,0,328,550.5999999999999,56.050000000000004,False
113,False,3,365,720.2,75.87,True
69,False,0,229,627.1,64.88,False
59,True,1,239,652.1,67.17,False
59,False,0,352,533.6,54.03,False
190,False,0,313,440.70000000000005,46.29,False
109,False,1,283,622.2,61.76,False
136,False,2,308,536.9,47.379999999999995,False
86,False,1,299,409.9,38.42,False
100,True,0,265,658.5,68.58999999999999,False
106,False,0,280,668.6999999999999,63.1,False
129,False,2,292,606.2,57.86000000000001,False
205,False,2,275,398.9,32.489999999999995,False
93,True,0,338,488.0,48.34,False
99,False,1,311,684.1,70.31,False
71,False,1,272,571.3000000000001,61.26,False
4,True,0,268,664.1,62.18999999999999,False
148,True,3,303,693.8,72.45000000000002,False
141,False,1,329,708.6999999999999,62.96,False
56,False,0,267,661.6,57.949999999999996,False
43,True,3,294,663.4,67.25,False
42,False,2,270,508.2,53.150000000000006,False
135,True,1,310,478.0,50.300000000000004,False
106,False,3,253,534.3,59.55,False
106,False,0,305,610.5,62.959999999999994,False
83,True,3,317,715.0,78.33,False
110,False,1,331,518.3,51.05,False
110,False,2,357,757.8,79.69000000000001,True
124,False,0,333,633.9,68.08000000000001,False
137,False,1,360,555.6999999999999,50.08,False
69,False,1,329,579.7,54.92,False
16,False,2,304,549.4000000000001,51.27,False
119,False,3,274,446.4,40.57,False
124,True,3,269,539.7,54.39,True
122,True,1,315,687.4,66.42999999999999,False
67,False,2,299,563.2,51.51,False
84,False,1,282,454.19999999999993,43.62,False
101,True,0,256,592.6,61.32,False
40,False,0,339,638.1,53.78000000000001,False
61,False,2,329,566.0,57.52,False
120,True,1,261,554.3,57.339999999999996,True
95,False,1,314,578.1000000000001,62.03000000000001,False
98,False,0,282,632.5,69.99,False
114,False,2,302,520.6,51.6,False
22,False,0,308,666.1,66.52,False
176,False,0,338,347.7,43.32,False
152,False,2,313,615.0,56.660000000000004,False
118,False,0,229,571.1999999999999,57.7,False
101,True,1,225,574.8000000000001,53.980000000000004,False
118,False,2,327,732.0,72.86999999999999,False
71,False,0,348,425.70000000000005,43.32,False
71,True,1,274,585.8000000000001,52.440000000000005,False
68,False,2,319,593.3,64.56,False
66,False,3,269,404.0,38.93000000000001,False
101,False,3,374,634.7,65.04,False
116,False,0,253,515.5,48.66,False
112,True,1,310,738.4,70.22,False
122,True,1,293,512.7,50.599999999999994,False
74,False,3,305,633.7,70.75,False
90,False,1,277,585.2,65.26,False
100,False,1,273,682.9000000000001,66.85,False
114,False,2,311,566.4,57.43,False
83,False,0,316,647.3,69.99,False
157,True,0,314,610.1,59.660000000000004,False
51,False,2,333,519.9,41.43000000000001,False
42,False,1,239,688.9999999999999,79.58999999999999,True
101,True,1,362,585.5999999999999,50.7,True
112,False,3,324,523.6,58.74,False
56,False,2,304,597.0999999999999,59.41,False
64,True,1,236,569.8000000000001,57.64,False
123,False,0,360,402.2,47.16,False
68,True,2,330,565.5,52.31,False
40,True,0,303,705.6999999999999,71.43,False
132,False,0,266,720.9999999999999,72.46,False
120,True,2,292,569.6999999999999,59.93000000000001,True
161,False,1,346,785.4,84.1,True
130,False,0,348,583.3000000000001,62.82,True
130,True,2,306,582.2,56.27,False
90,False,1,351,644.1,57.9,False
139,True,0,266,390.90000000000003,39.97,False
57,False,3,349,597.3000000000001,60.06,False
107,False,1,241,649.0,76.74000000000001,True
177,False,1,271,521.6,54.199999999999996,False
121,False,1,281,449.9,50.910000000000004,False
99,True,0,304,602.9,56.62,False
21,False,2,352,475.0,43.71999999999999,False
56,False,1,236,552.2,61.71,False
92,True,1,364,541.3,59.11,True
81,False,2,315,624.4000000000001,59.879999999999995,False
139,True,1,272,631.1999999999999,64.88000000000001,True
68,False,1,288,610.8000000000001,65.04,False
183,True,2,351,560.8000000000001,49.42,False
165,False,1,268,617.3,60.419999999999995,False
89,False,1,320,661.8,78.86,True
59,False,0,265,712.5999999999999,67.71,False
16,True,0,246,454.2,41.519999999999996,False
113,False,2,341,600.0,59.449999999999996,False
120,False,2,284,440.9,41.67,False
115,False,0,288,636.9,63.58,False
100,True,2,293,505.80000000000007,52.550000000000004,True
1,False,0,273,436.9,45.419999999999995,False
97,True,1,339,477.69999999999993,45.489999999999995,False
55,True,2,288,498.8,45.44,False
75,False,1,356,615.6,54.10999999999999,False
83,False,2,278,600.1,57.160000000000004,False
101,True,2,272,690.6,71.47,False
120,True,0,301,591.1,56.03,False
183,True,1,267,571.5,57.150000000000006,False
80,False,2,330,608.2,65.89999999999999,False
88,False,0,324,485.90000000000003,41.059999999999995,False
112,True,1,288,806.1,87.03,False
63,False,1,341,612.5,65.67,False
177,False,1,324,557.8,57.09,False
118,False,0,373,573.1,60.400000000000006,False
82,True,3,316,677.2,66.73,False
74,False,0,308,451.1,41.58,False
125,False,2,340,547.7,54.660000000000004,False
138,False,3,305,498.2,60.55,False
119,False,3,335,661.5,69.27999999999999,False
137,False,1,315,608.0,52.980000000000004,False
182,False,2,336,667.6,75.52000000000001,True
134,True,1,237,601.1,64.57,False
45,False,1,333,582.3,50.279999999999994,False
163,True,1,323,760.1999999999999,73.53999999999999,False
119,False,2,283,512.1,45.02,False
78,False,0,330,599.5999999999999,64.27,False
125,True,1,302,426.1,39.19,False
88,False,3,266,556.0999999999999,56.65,False
83,True,0,265,512.4,44.519999999999996,False
3,True,1,287,594.4000000000001,58.41,False
48,False,3,366,517.3,50.27,False
129,False,1,331,519.0,51.900000000000006,True
66,True,0,251,659.8,60.059999999999995,False
80,True,0,300,532.2,56.61,False
84,False,1,278,562.9,52.769999999999996,False
96,False,1,314,675.1999999999999,65.66999999999999,False
123,True,1,277,754.9000000000001,81.34,False
116,True,3,303,646.0,63.16,True
105,True,3,301,704.8,64.53,False
80,False,1,346,579.3,61.58,False
157,False,2,243,652.4000000000001,67.8,False
67,True,2,309,650.1,66.89,False
79,True,1,262,771.8,77.55999999999999,False
76,False,0,280,480.69999999999993,49.74,False
94,False,0,348,551.0000000000001,56.260000000000005,False
109,False,1,295,725.2,66.8,False
138,False,2,333,578.9,49.88999999999999,False
103,False,1,279,579.4000000000001,54.31999999999999,False
79,True,2,274,403.0,33.46,False
89,False,1,328,498.59999999999997,47.83,False
120,False,1,299,647.5999999999999,72.81,False
121,True,1,298,613.9,66.39,False
101,False,0,270,588.6,55.38999999999999,False
115,False,2,309,712.0,68.92000000000002,False
168,False,2,309,665.1,62.220000000000006,False
70,False,3,314,594.5,55.96000000000001,False
138,False,1,350,630.2,68.57000000000001,False
43,False,0,322,541.4,50.699999999999996,False
117,True,2,355,509.8999999999999,56.06,False
108,False,2,320,398.29999999999995,35.34,False
118,False,2,336,703.7,66.92,False
62,True,0,262,563.1,52.16,False
86,False,2,345,456.29999999999995,37.82,False
44,False,0,300,585.1,62.519999999999996,False
127,True,2,282,567.7,50.94,False
151,True,0,306,702.4999999999999,67.63,False
137,False,1,327,560.3000000000001,60.74,False
106,False,2,351,553.9,50.85,False
88,False,3,290,523.2,49.59,False
106,False,1,303,703.8999999999999,72.55,False
57,True,0,237,488.7,42.71,True
184,False,2,289,572.4,54.81,False
109,False,3,262,726.3,63.410000000000004,False
127,False,2,359,582.3000000000001,61.589999999999996,False
174,False,2,274,670.8000000000001,65.7,False
92,False,2,259,698.5,67.77,True
81,False,1,316,510.5,50.42,False
119,False,0,218,730.7,80.98,True
122,False,3,220,596.8,61.959999999999994,False
34,False,1,283,553.6,52.510000000000005,False
90,True,1,297,452.6,39.43,False
73,False,2,292,537.4000000000001,49.36,False
19,False,1,358,713.8999999999999,77.48,True
120,True,1,280,700.0,71.42999999999999,False
160,False,3,248,634.1000000000001,54.42,False
141,False,0,363,563.4000000000001,52.31,False
72,False,2,310,617.0,57.06000000000001,False
117,True,1,314,563.4,57.71,False
79,True,2,373,671.1,57.81000000000001,False
87,False,1,302,584.7,58.72,False
102,False,1,270,640.1,61.61999999999999,False
49,False,1,353,613.1999999999999,68.01,False
107,False,2,284,523.8000000000001,52.550000000000004,False
118,False,2,286,478.20000000000005,44.08,False
120,False,0,366,694.0999999999999,67.64999999999999,False
94,False,0,308,448.79999999999995,45.980000000000004,False
115,True,1,279,625.5999999999999,66.18,False
61,False,1,295,681.3,67.92,False
110,False,1,303,489.6,53.629999999999995,False
104,False,1,303,564.1,50.04,False
16,False,1,257,541.8,55.120000000000005,False
147,False,2,302,587.1999999999999,58.24,False
102,True,3,245,627.3,68.67999999999999,False
64,True,1,305,429.1,41.78999999999999,False
103,False,2,214,655.4,64.17000000000002,False
152,False,1,230,604.5,75.39,True
124,False,1,319,673.4,79.39,True
97,False,1,384,514.1,52.5,False
131,False,1,336,577.5999999999999,53.099999999999994,True
57,True,2,285,662.3000000000001,65.75,False
157,False,2,267,602.7,60.699999999999996,False
194,False,0,382,599.3,60.55,False
66,False,1,314,580.8,54.050000000000004,False
116,False,2,304,626.0,61.129999999999995,False
63,False,1,338,620.0,56.51,False
64,False,3,314,619.1,65.98,False
96,False,3,328,590.6999999999999,56.28,False
105,False,3,362,641.1,66.41,False
53,True,2,319,610.7,58.88,False
129,True,3,312,638.5999999999999,61.46,False
93,False,0,321,545.8,54.49999999999999,False
25,False,1,230,720.5999999999999,78.67,True
73,False,1,339,490.3,44.160000000000004,False
97,False,0,324,747.2,74.92999999999999,True
148,False,1,328,704.7,67.25,False
85,True,1,317,590.5,60.69,False
86,True,2,353,469.69999999999993,50.69,True
78,True,2,328,709.9999999999999,75.67,False
106,False,3,250,495.6,58.68999999999999,False
145,False,1,334,738.0999999999999,77.46,True
91,False,3,299,528.2,59.23,False
116,True,1,272,740.0,70.9,False
69,True,1,324,446.99999999999994,46.510000000000005,False
135,False,0,282,528.7,53.9,False
73,False,2,291,692.1999999999999,70.2,False
48,False,1,351,517.0,60.51,False
125,True,0,306,688.4,81.84,True
100,False,1,296,547.3000000000001,57.269999999999996,False
64,False,2,292,544.4000000000001,55.940000000000005,False
116,True,1,323,687.8000000000001,62.86999999999999,False
147,True,3,254,585.2,56.120000000000005,True
134,False,2,312,592.8,66.66,False
105,False,0,292,624.6,66.37,True
88,False,2,337,593.1,55.35,False
86,False,1,278,706.4,65.28999999999999,False
148,False,2,337,651.0,61.19,False
163,True,2,304,512.6,58.31,False
89,True,1,285,510.3,55.28999999999999,False
63,False,0,300,653.6,63.56,False
102,False,2,290,562.3000000000001,50.809999999999995,False
104,False,2,250,561.5,56.39,False
63,True,1,259,773.0,73.05,False
105,True,3,329,778.5999999999999,79.55000000000001,False
68,True,1,306,696.9,61.31999999999999,False
63,True,1,306,519.7,50.49,False
91,True,2,316,598.1,67.72,True
116,False,0,313,790.5999999999999,84.82000000000001,True
131,True,1,339,714.7,65.84,False
84,False,1,328,641.2,65.98,False
104,False,2,260,523.3000000000001,50.6,False
108,False,3,280,712.2,70.0,False
111,False,0,340,615.8,58.949999999999996,False
155,True,1,314,555.0,45.67,False
66,False,1,283,672.8999999999999,65.65,False
64,False,1,262,557.6,61.419999999999995,False
69,False,2,321,664.3,70.62,False
101,False,0,315,564.5,68.00000000000001,False
15,False,2,254,588.3000000000001,53.88,False
197,False,0,319,645.2,69.16999999999999,False
50,True,2,278,583.2,54.120000000000005,True
172,False,2,296,760.6,65.63000000000001,False
188,True,1,303,578.3,60.779999999999994,True
85,True,3,325,560.1999999999999,51.18999999999999,False
103,True,1,352,717.8000000000001,72.65,True
136,True,3,345,564.4,59.96000000000001,False
155,True,0,290,506.6,57.769999999999996,False
145,False,2,306,520.6,47.269999999999996,False
116,True,2,312,560.0,60.9,False
152,False,2,282,563.8,52.56,False
65,True,0,316,699.8,74.52000000000001,True
180,False,3,284,697.7,71.01,True
67,False,0,388,527.6999999999999,48.970000000000006,False
60,False,0,345,628.6000000000001,60.489999999999995,False
25,False,2,274,685.6999999999999,72.79,False
145,False,1,297,621.8,62.95,False
122,True,2,237,577.7,57.82999999999999,False
121,False,0,298,567.5,54.66,True
77,False,1,285,611.2,64.84,False
12,False,2,290,609.0,63.68,False
64,False,3,288,516.2,59.76,False
92,True,2,290,599.3,59.220000000000006,False
125,True,1,316,713.2,75.07000000000001,True
160,False,1,369,653.8,65.16,False
79,False,0,317,584.1000000000001,58.63,False
36,False,3,318,698.5999999999999,70.28,False
138,True,1,296,647.9,72.28999999999999,False
72,False,2,311,507.70000000000005,53.53,False
74,False,3,311,807.8,87.27999999999999,True
134,True,0,276,658.6999999999999,65.55,False
145,False,1,281,689.1,66.75999999999999,False
136,False,0,314,463.5,45.45,False
66,True,3,282,655.0,64.35999999999999,False
152,True,1,340,489.79999999999995,54.5,False
162,False,1,367,408.20000000000005,33.0,False
72,False,2,329,514.9000000000001,48.75000000000001,False
125,False,0,318,553.2,61.54,False
132,False,1,326,725.9999999999999,80.44,True
193,True,0,274,363.09999999999997,32.86,False
63,False,0,302,723.6,78.4,True
124,False,1,361,645.1,65.65,False
144,False,0,298,629.0,57.8,False
97,True,1,277,787.4,79.62,False
137,True,2,304,592.2,59.81000000000001,False
142,True,0,351,552.6999999999999,51.69,False
119,True,1,339,627.2,61.25000000000001,False
158,False,1,283,597.5,57.25,False
50,False,1,338,599.1,71.13000000000001,False
98,False,2,288,461.3,46.309999999999995,False
101,True,2,280,464.90000000000003,44.56999999999999,False
51,False,0,270,517.8,52.75,False
117,False,2,346,510.99999999999994,57.540000000000006,False
92,True,0,340,591.4000000000001,66.93,False
86,False,2,320,605.9000000000001,58.580000000000005,False
122,False,2,322,563.8000000000001,51.2,False
156,True,1,372,651.2,64.66999999999999,False
127,False,0,317,719.4,74.83,True
158,False,2,287,664.3,61.709999999999994,False
145,True,1,311,573.3000000000001,56.339999999999996,False
90,True,0,287,584.4,57.97,True
127,True,3,376,508.5,35.43,False
109,False,1,366,648.6999999999999,62.89,False
88,False,1,280,483.9,52.27,False
101,True,0,311,520.0,54.25,False
21,False,1,369,666.8,69.35,False
145,True,2,327,686.5,69.3,False
33,False,1,326,464.4,50.260000000000005,False
61,True,2,295,469.90000000000003,43.78,True
107,False,3,321,535.3,59.17000000000001,False
147,False,0,258,795.6000000000001,80.71000000000001,True
95,False,1,337,617.9000000000001,67.82000000000001,False
